order_id,restaurant_id,driver_id,order_datetime,order_date,order_hour,day_of_week,is_weekend,status,num_items,subtotal_lkr,delivery_fee_lkr,discount_lkr,total_lkr,commission_lkr,payment_method,delivery_time_min,cancel_reason,customer_rated,customer_rating
ORD066754,R191,D242,2024-12-14 22:32:00,2024-12-14,22,Saturday,1,Delivered,4,1563.08,111.84,191.43,1483.49,336.06,Corporate,34.7,,1,
ORD066755,R120,D234,2024-12-14 19:04:00,2024-12-14,19,Saturday,1,Delivered,4,9797.51,113.86,24.71,9886.66,2782.49,Card,44.2,,1,4.3
ORD066756,R100,D026,2024-12-14 19:59:00,2024-12-14,19,Saturday,1,Delivered,2,985.99,110.8,0.0,1096.79,242.55,Corporate,25.1,,0,4.0
ORD066757,R044,D033,2024-12-14 11:42:00,2024-12-14,11,Saturday,1,Delivered,1,1984.08,210.43,3.96,2190.55,609.11,Corporate,50.6,,0,
ORD066758,R150,D163,2024-12-14 18:26:00,2024-12-14,18,Saturday,1,Delivered,3,932.94,114.56,0.0,1047.5,184.72,Card,32.6,,0,
ORD066759,R170,D075,2024-12-14 10:10:00,2024-12-14,10,Saturday,1,Delivered,1,2249.65,236.51,30.56,2455.6,616.4,UberCash,32.8,,1,
ORD066760,R080,D297,2024-12-14 12:11:00,2024-12-14,12,Saturday,1,Cancelled,1,1104.36,82.72,0.0,1187.08,314.74,Cash,,Customer cancelled,0,
ORD066761,R192,D218,2024-12-14 13:43:00,2024-12-14,13,Saturday,1,Delivered,1,948.51,81.14,0.0,1029.65,224.8,Card,38.7,,1,
ORD066762,R112,D198,2024-12-14 19:05:00,2024-12-14,19,Saturday,1,Delivered,2,688.25,185.45,0.0,873.7,134.9,UberCash,25.5,,1,4.6
ORD066763,R196,D167,2024-12-14 13:05:00,2024-12-14,13,Saturday,1,Delivered,4,1753.43,149.2,0.0,1902.63,438.36,Corporate,42.8,,1,4.1
ORD066764,R041,D079,2024-12-14 21:29:00,2024-12-14,21,Saturday,1,Delivered,1,288.3,242.99,0.0,531.29,58.24,UberCash,29.3,,0,4.9
ORD066765,R070,D152,2024-12-14 12:11:00,2024-12-14,12,Saturday,1,Cancelled,3,2217.95,211.28,0.0,2429.23,516.78,UberCash,,Customer cancelled,0,
ORD066766,R130,D261,2024-12-14 18:49:00,2024-12-14,18,Saturday,1,Delivered,3,4865.11,233.84,0.0,5098.95,1542.24,Corporate,36.2,,0,3.4
ORD066767,R011,D215,2024-12-14 17:26:00,2024-12-14,17,Saturday,1,Delivered,3,3027.64,139.1,550.66,2616.08,929.49,Corporate,21.3,,1,4.6
ORD066768,R101,D131,2024-12-14 17:33:00,2024-12-14,17,Saturday,1,Delivered,5,2594.18,159.51,297.06,2456.63,669.3,Corporate,45.0,,1,
ORD066769,R173,D269,2024-12-14 17:51:00,2024-12-14,17,Saturday,1,Refunded,2,3410.4,242.06,0.0,3652.46,1070.87,Corporate,,Driver unavailable,0,
ORD066770,R050,D074,2024-12-14 17:44:00,2024-12-14,17,Saturday,1,Delivered,4,4109.11,211.23,0.0,4320.34,1245.06,Cash,30.6,,0,
ORD066771,R149,D239,2024-12-14 12:08:00,2024-12-14,12,Saturday,1,Delivered,3,1840.2,148.46,0.0,1988.66,417.73,UberCash,37.1,,0,
ORD066772,R017,D290,2024-12-14 18:52:00,2024-12-14,18,Saturday,1,Delivered,2,2878.17,202.48,188.34,2892.31,794.37,Card,53.4,,1,
ORD066773,R058,D217,2024-12-14 09:13:00,2024-12-14,9,Saturday,1,Delivered,5,1566.76,197.4,0.0,1764.16,314.92,UberCash,14.4,,0,3.5
ORD066774,R068,D198,2024-12-14 18:53:00,2024-12-14,18,Saturday,1,Delivered,2,1101.72,203.01,0.0,1304.73,243.48,Cash,32.3,,0,3.0
ORD066775,R085,D238,2024-12-14 11:02:00,2024-12-14,11,Saturday,1,Cancelled,5,1990.15,179.32,1.42,2168.05,368.18,Corporate,,Restaurant rejected,0,
ORD066776,R044,D127,2024-12-14 03:59:00,2024-12-14,3,Saturday,1,Delivered,1,1836.8,158.74,310.17,1685.37,563.9,Corporate,39.0,,1,
ORD066777,R198,D119,2024-12-14 00:54:00,2024-12-14,0,Saturday,1,Cancelled,2,811.43,173.3,0.0,984.73,193.12,Cash,,Customer cancelled,0,
ORD066778,R043,D227,2024-12-14 12:07:00,2024-12-14,12,Saturday,1,Delivered,4,5302.93,233.47,57.88,5478.52,1643.91,UberCash,49.7,,1,4.8
ORD066779,R028,D027,2024-12-14 18:48:00,2024-12-14,18,Saturday,1,Delivered,1,165.31,109.69,11.45,263.55,32.4,UberCash,36.1,,0,3.2
ORD066780,R196,D152,2024-12-14 20:19:00,2024-12-14,20,Saturday,1,Cancelled,4,1866.24,248.07,0.0,2114.31,466.56,Cash,,Customer cancelled,0,
ORD066781,R169,D073,2024-12-14 13:03:00,2024-12-14,13,Saturday,1,Refunded,5,8851.59,157.08,318.58,8690.09,2451.89,UberCash,,Restaurant rejected,0,
ORD066782,R156,D029,2024-12-14 11:41:00,2024-12-14,11,Saturday,1,Delivered,3,405.28,175.1,0.0,580.38,87.95,Cash,40.8,,1,4.9
ORD066783,R070,D102,2024-12-14 12:03:00,2024-12-14,12,Saturday,1,Delivered,4,2875.82,227.08,0.0,3102.9,670.07,UberCash,39.9,,0,3.7
ORD066784,R189,D184,2024-12-14 18:41:00,2024-12-14,18,Saturday,1,Cancelled,5,1785.11,196.57,261.74,1719.94,353.45,UberCash,,Timeout,0,
ORD066785,R016,D047,2024-12-14 14:38:00,2024-12-14,14,Saturday,1,Delivered,4,8717.99,149.4,0.0,8867.39,2615.4,Corporate,50.3,,1,3.4
ORD066786,R020,D281,2024-12-14 19:47:00,2024-12-14,19,Saturday,1,Delivered,4,1144.25,192.95,35.47,1301.73,251.74,Card,41.4,,0,3.6
ORD066787,R120,D108,2024-12-14 19:48:00,2024-12-14,19,Saturday,1,Delivered,4,9964.48,140.43,1165.87,8939.04,2829.91,UberCash,44.4,,1,4.6
ORD066788,R118,D218,2024-12-14 12:23:00,2024-12-14,12,Saturday,1,Delivered,3,1310.12,231.86,197.94,1344.04,251.54,Card,34.0,,0,3.1
ORD066789,R150,D196,2024-12-14 13:18:00,2024-12-14,13,Saturday,1,Delivered,2,460.45,142.45,0.0,602.9,91.17,Card,25.7,,0,4.5
ORD066790,R120,D300,2024-12-14 21:15:00,2024-12-14,21,Saturday,1,Delivered,4,7969.73,149.35,0.0,8119.08,2263.4,Cash,51.7,,1,3.7
ORD066791,R147,D225,2024-12-14 11:32:00,2024-12-14,11,Saturday,1,Delivered,3,2697.56,96.68,0.0,2794.24,642.02,Corporate,45.5,,1,
ORD066792,R190,D198,2024-12-14 00:10:00,2024-12-14,0,Saturday,1,Delivered,4,857.93,150.43,0.0,1008.36,182.74,Corporate,23.1,,0,
ORD066793,R087,D154,2024-12-14 11:23:00,2024-12-14,11,Saturday,1,Delivered,1,243.6,151.18,34.13,360.65,50.43,UberCash,25.5,,0,
ORD066794,R045,D267,2024-12-14 14:15:00,2024-12-14,14,Saturday,1,Delivered,1,230.4,216.83,0.0,447.23,43.32,Corporate,31.4,,1,4.2
ORD066795,R079,D025,2024-12-14 12:36:00,2024-12-14,12,Saturday,1,Delivered,1,231.54,249.4,0.0,480.94,45.38,Card,39.7,,1,
ORD066796,R100,D144,2024-12-14 20:21:00,2024-12-14,20,Saturday,1,Delivered,4,3037.26,87.3,0.0,3124.56,747.17,UberCash,45.6,,1,4.4
ORD066797,R020,D206,2024-12-14 20:15:00,2024-12-14,20,Saturday,1,Delivered,2,372.35,120.26,0.0,492.61,81.92,Corporate,12.7,,1,
ORD066798,R187,D219,2024-12-14 00:08:00,2024-12-14,0,Saturday,1,Delivered,2,705.26,84.7,0.0,789.96,129.77,UberCash,23.5,,0,3.1
ORD066799,R121,D111,2024-12-14 13:01:00,2024-12-14,13,Saturday,1,Delivered,2,719.51,166.03,110.1,775.44,137.43,Corporate,14.6,,1,
ORD066800,R012,D111,2024-12-14 00:49:00,2024-12-14,0,Saturday,1,Delivered,5,15457.65,114.4,2089.9,13482.15,4281.77,UberCash,62.0,,0,
ORD066801,R036,D047,2024-12-14 16:30:00,2024-12-14,16,Saturday,1,Delivered,3,2741.93,119.54,499.79,2361.68,699.19,UberCash,34.3,,0,3.5
ORD066802,R023,D015,2024-12-14 20:15:00,2024-12-14,20,Saturday,1,Delivered,4,2472.98,124.04,47.44,2549.58,652.87,Cash,44.1,,1,
ORD066803,R050,D139,2024-12-14 21:43:00,2024-12-14,21,Saturday,1,Delivered,2,2423.7,87.98,272.23,2239.45,734.38,Card,26.9,,0,
ORD066804,R003,D034,2024-12-14 21:34:00,2024-12-14,21,Saturday,1,Delivered,1,1757.14,108.81,94.29,1771.66,499.03,UberCash,42.7,,1,3.4
ORD066805,R064,D039,2024-12-14 19:19:00,2024-12-14,19,Saturday,1,Delivered,2,1918.96,142.23,0.0,2061.19,498.93,Cash,23.2,,1,
ORD066806,R131,D015,2024-12-14 08:47:00,2024-12-14,8,Saturday,1,Refunded,4,1158.55,197.01,0.0,1355.56,227.08,Cash,,Timeout,0,
ORD066807,R158,D281,2024-12-14 13:17:00,2024-12-14,13,Saturday,1,Delivered,4,9321.52,152.37,0.0,9473.89,2628.67,Corporate,47.6,,0,4.4
ORD066808,R133,D180,2024-12-14 11:23:00,2024-12-14,11,Saturday,1,Delivered,4,1632.81,182.72,246.34,1569.19,369.02,UberCash,43.0,,0,4.6
ORD066809,R189,D242,2024-12-14 18:00:00,2024-12-14,18,Saturday,1,Delivered,3,904.93,122.48,98.25,929.16,179.18,Corporate,38.7,,0,3.7
ORD066810,R197,D150,2024-12-14 22:55:00,2024-12-14,22,Saturday,1,Delivered,2,5742.26,116.51,1031.63,4827.14,1561.89,Corporate,57.8,,1,3.9
ORD066811,R155,D177,2024-12-14 10:12:00,2024-12-14,10,Saturday,1,Delivered,4,2457.02,146.09,0.0,2603.11,570.03,Card,39.7,,0,
ORD066812,R186,D022,2024-12-14 18:06:00,2024-12-14,18,Saturday,1,Delivered,4,1468.28,134.42,0.0,1602.7,321.55,Card,31.5,,0,4.2
ORD066813,R009,D235,2024-12-14 08:01:00,2024-12-14,8,Saturday,1,Cancelled,3,3785.37,88.92,380.96,3493.33,1165.89,Card,,Customer cancelled,0,
ORD066814,R052,D067,2024-12-14 21:30:00,2024-12-14,21,Saturday,1,Delivered,2,3713.42,204.13,385.53,3532.02,1076.89,Card,49.9,,0,
ORD066815,R133,D206,2024-12-14 21:14:00,2024-12-14,21,Saturday,1,Delivered,2,1146.2,179.47,0.0,1325.67,259.04,Card,27.1,,1,3.9
ORD066816,R113,D196,2024-12-14 19:53:00,2024-12-14,19,Saturday,1,Cancelled,4,9091.48,224.31,197.23,9118.56,2800.18,Cash,,,0,
ORD066817,R113,D109,2024-12-14 20:29:00,2024-12-14,20,Saturday,1,Delivered,4,8288.16,161.51,1025.55,7424.12,2552.75,Card,39.5,,1,3.4
ORD066818,R121,D165,2024-12-14 12:58:00,2024-12-14,12,Saturday,1,Delivered,4,1840.34,242.93,0.0,2083.27,351.5,Card,24.0,,1,
ORD066819,R061,D259,2024-12-14 18:49:00,2024-12-14,18,Saturday,1,Delivered,1,483.02,133.17,0.0,616.19,119.31,UberCash,37.0,,0,3.8
ORD066820,R065,D002,2024-12-14 15:25:00,2024-12-14,15,Saturday,1,Delivered,4,3191.44,176.39,0.0,3367.83,829.77,Cash,37.5,,0,3.7
ORD066821,R154,D201,2024-12-14 21:51:00,2024-12-14,21,Saturday,1,Delivered,4,913.52,200.4,0.0,1113.92,173.57,Cash,17.2,,0,
ORD066822,R112,D105,2024-12-14 12:51:00,2024-12-14,12,Saturday,1,Delivered,4,1511.17,201.99,0.0,1713.16,296.19,Card,17.0,,0,
ORD066823,R126,D113,2024-12-14 09:42:00,2024-12-14,9,Saturday,1,Delivered,2,349.93,218.03,0.0,567.96,68.59,Card,19.7,,0,3.4
ORD066824,R075,D247,2024-12-14 11:31:00,2024-12-14,11,Saturday,1,Delivered,4,2555.14,189.08,137.76,2606.46,684.78,Card,20.0,,1,4.0
ORD066825,R073,D187,2024-12-14 10:28:00,2024-12-14,10,Saturday,1,Delivered,1,2154.97,202.8,0.0,2357.77,665.89,Card,61.1,,1,
ORD066826,R080,D146,2024-12-14 11:50:00,2024-12-14,11,Saturday,1,Delivered,5,4300.86,247.28,0.0,4548.14,1225.75,UberCash,43.2,,0,4.4
ORD066827,R123,D159,2024-12-14 19:47:00,2024-12-14,19,Saturday,1,Delivered,2,2623.96,107.55,0.0,2731.51,784.56,Card,28.6,,0,5.0
ORD066828,R012,D133,2024-12-14 15:25:00,2024-12-14,15,Saturday,1,Delivered,2,4854.86,244.48,0.0,5099.34,1344.8,Corporate,54.4,,1,4.7
ORD066829,R056,D285,2024-12-14 19:31:00,2024-12-14,19,Saturday,1,Delivered,4,1489.61,132.55,259.4,1362.76,280.05,Card,31.5,,1,3.9
ORD066830,R031,D144,2024-12-14 10:43:00,2024-12-14,10,Saturday,1,Delivered,1,2004.31,173.18,264.55,1912.94,549.18,Card,57.0,,0,4.3
ORD066831,R033,D111,2024-12-14 12:17:00,2024-12-14,12,Saturday,1,Delivered,1,2932.84,111.25,51.11,2992.98,821.2,UberCash,39.9,,1,
ORD066832,R163,D205,2024-12-14 15:10:00,2024-12-14,15,Saturday,1,Delivered,3,1535.55,186.82,0.0,1722.37,343.96,UberCash,29.8,,0,4.4
ORD066833,R052,D273,2024-12-14 15:03:00,2024-12-14,15,Saturday,1,Delivered,5,10279.72,201.61,0.0,10481.33,2981.12,Card,50.9,,0,
ORD066834,R092,D149,2024-12-14 09:28:00,2024-12-14,9,Saturday,1,Delivered,1,1024.76,91.88,23.42,1093.22,290.01,UberCash,49.1,,0,
ORD066835,R183,D259,2024-12-14 11:15:00,2024-12-14,11,Saturday,1,Delivered,1,167.38,152.16,0.0,319.54,35.65,Card,38.1,,0,4.4
ORD066836,R070,D054,2024-12-14 12:59:00,2024-12-14,12,Saturday,1,Delivered,4,2353.49,238.63,0.0,2592.12,548.36,Corporate,27.6,,1,4.2
ORD066837,R105,D203,2024-12-14 07:57:00,2024-12-14,7,Saturday,1,Delivered,4,1646.72,236.85,0.0,1883.57,378.75,Corporate,36.4,,0,3.4
ORD066838,R047,D240,2024-12-14 22:14:00,2024-12-14,22,Saturday,1,Delivered,2,4494.89,198.77,0.0,4693.66,1334.98,Card,60.4,,1,3.1
ORD066839,R058,D152,2024-12-14 19:04:00,2024-12-14,19,Saturday,1,Delivered,4,1213.09,150.45,0.0,1363.54,243.83,Card,26.6,,0,
ORD066840,R053,D076,2024-12-14 20:20:00,2024-12-14,20,Saturday,1,Delivered,1,1389.61,122.02,0.0,1511.63,422.44,UberCash,45.4,,1,
ORD066841,R010,D097,2024-12-14 18:23:00,2024-12-14,18,Saturday,1,Cancelled,1,616.55,201.29,103.36,714.48,164.62,Cash,,Customer cancelled,0,
ORD066842,R081,D281,2024-12-14 21:51:00,2024-12-14,21,Saturday,1,Refunded,2,3189.65,209.05,0.0,3398.7,928.19,UberCash,,Restaurant rejected,0,
ORD066843,R068,D050,2024-12-14 13:28:00,2024-12-14,13,Saturday,1,Delivered,5,1824.26,161.98,0.0,1986.24,403.16,Card,35.1,,1,4.6
ORD066844,R020,D126,2024-12-14 11:52:00,2024-12-14,11,Saturday,1,Refunded,5,956.65,205.5,0.0,1162.15,210.46,Card,,Timeout,0,
ORD066845,R114,D126,2024-12-14 18:12:00,2024-12-14,18,Saturday,1,Delivered,5,5787.75,247.28,684.57,5350.46,1846.29,Card,46.1,,1,
ORD066846,R114,D134,2024-12-14 07:47:00,2024-12-14,7,Saturday,1,Delivered,4,3588.3,134.23,625.95,3096.58,1144.67,Cash,37.6,,0,4.1
ORD066847,R172,D119,2024-12-14 06:15:00,2024-12-14,6,Saturday,1,Delivered,4,980.22,107.55,0.0,1087.77,182.32,Cash,38.6,,1,3.5
ORD066848,R088,D073,2024-12-14 10:40:00,2024-12-14,10,Saturday,1,Delivered,2,1449.59,191.56,0.0,1641.15,349.35,UberCash,27.8,,0,
ORD066849,R071,D074,2024-12-14 11:35:00,2024-12-14,11,Saturday,1,Cancelled,4,4739.27,109.64,0.0,4848.91,1284.34,Cash,,Customer cancelled,0,
ORD066850,R191,D085,2024-12-14 20:04:00,2024-12-14,20,Saturday,1,Delivered,2,669.39,220.61,7.53,882.47,143.92,UberCash,24.7,,0,3.3
ORD066851,R014,D279,2024-12-14 16:59:00,2024-12-14,16,Saturday,1,Refunded,3,6349.47,249.72,0.0,6599.19,1930.24,Card,,Driver unavailable,0,
ORD066852,R094,D088,2024-12-14 10:16:00,2024-12-14,10,Saturday,1,Delivered,5,3103.21,86.84,0.0,3190.05,701.33,Card,31.8,,1,4.9
ORD066853,R054,D073,2024-12-14 12:56:00,2024-12-14,12,Saturday,1,Delivered,2,3096.25,170.09,0.0,3266.34,935.07,Card,54.5,,1,4.8
ORD066854,R010,D272,2024-12-14 19:19:00,2024-12-14,19,Saturday,1,Delivered,4,1911.22,201.92,0.0,2113.14,510.3,Corporate,15.6,,1,4.7
ORD066855,R192,D294,2024-12-14 19:36:00,2024-12-14,19,Saturday,1,Delivered,3,2845.39,117.37,0.0,2962.76,674.36,Corporate,45.6,,1,
ORD066856,R084,D133,2024-12-14 14:21:00,2024-12-14,14,Saturday,1,Delivered,1,412.52,128.39,0.0,540.91,94.47,Card,35.7,,1,
ORD066857,R127,D084,2024-12-14 16:45:00,2024-12-14,16,Saturday,1,Delivered,3,6143.04,160.35,1117.45,5185.94,1947.34,Corporate,49.1,,0,3.9
ORD066858,R028,D221,2024-12-14 22:00:00,2024-12-14,22,Saturday,1,Delivered,3,737.98,113.63,91.79,759.82,144.64,Cash,38.7,,1,4.1
ORD066859,R081,D182,2024-12-14 04:48:00,2024-12-14,4,Saturday,1,Refunded,3,5293.12,183.26,315.29,5161.09,1540.3,Card,,Timeout,0,
ORD066860,R020,D176,2024-12-14 09:59:00,2024-12-14,9,Saturday,1,Delivered,3,758.74,89.95,0.0,848.69,166.92,UberCash,23.1,,1,
ORD066861,R069,D109,2024-12-14 10:15:00,2024-12-14,10,Saturday,1,Delivered,5,956.76,175.79,8.09,1124.46,181.78,Corporate,26.7,,0,4.8
ORD066862,R052,D052,2024-12-14 15:26:00,2024-12-14,15,Saturday,1,Delivered,3,5703.48,190.15,383.01,5510.62,1654.01,Cash,56.3,,0,4.6
ORD066863,R199,D159,2024-12-14 13:55:00,2024-12-14,13,Saturday,1,Delivered,1,242.7,105.04,0.0,347.74,52.67,UberCash,33.0,,0,4.4
ORD066864,R159,D199,2024-12-14 07:31:00,2024-12-14,7,Saturday,1,Delivered,4,3965.82,127.68,315.99,3777.51,888.34,Cash,22.5,,1,
ORD066865,R158,D224,2024-12-14 18:25:00,2024-12-14,18,Saturday,1,Delivered,2,5615.13,166.98,0.0,5782.11,1583.47,UberCash,48.4,,1,4.0
ORD066866,R154,D088,2024-12-14 10:48:00,2024-12-14,10,Saturday,1,Cancelled,3,715.63,93.62,106.11,703.14,135.97,Cash,,Timeout,0,
ORD066867,R177,D297,2024-12-14 11:58:00,2024-12-14,11,Saturday,1,Delivered,4,726.35,137.26,111.82,751.79,149.63,Card,15.2,,0,
ORD066868,R076,D009,2024-12-14 22:39:00,2024-12-14,22,Saturday,1,Delivered,5,4592.49,105.05,0.0,4697.54,1070.05,UberCash,26.2,,1,
ORD066869,R098,D200,2024-12-14 23:33:00,2024-12-14,23,Saturday,1,Delivered,2,4232.96,153.03,0.0,4385.99,1227.56,Corporate,52.6,,0,3.9
ORD066870,R036,D221,2024-12-14 16:28:00,2024-12-14,16,Saturday,1,Cancelled,2,1935.25,247.04,0.0,2182.29,493.49,Corporate,,,0,
ORD066871,R003,D236,2024-12-14 11:17:00,2024-12-14,11,Saturday,1,Delivered,5,8945.77,196.77,0.0,9142.54,2540.6,UberCash,55.2,,1,4.6
ORD066872,R110,D068,2024-12-14 06:52:00,2024-12-14,6,Saturday,1,Delivered,2,2359.95,131.26,236.42,2254.79,750.46,Corporate,44.1,,0,4.5
ORD066873,R158,D018,2024-12-14 10:05:00,2024-12-14,10,Saturday,1,Refunded,5,9660.85,210.92,0.0,9871.77,2724.36,Cash,,Customer cancelled,0,
ORD066874,R057,D130,2024-12-14 03:03:00,2024-12-14,3,Saturday,1,Delivered,4,7196.26,92.52,0.0,7288.78,2007.76,Card,32.0,,0,4.5
ORD066875,R012,D277,2024-12-14 13:55:00,2024-12-14,13,Saturday,1,Delivered,2,5241.8,145.78,188.98,5198.6,1451.98,Card,57.3,,0,
ORD066876,R191,D297,2024-12-14 07:43:00,2024-12-14,7,Saturday,1,Delivered,1,402.13,236.99,0.0,639.12,86.46,Cash,40.4,,0,3.1
ORD066877,R002,D050,2024-12-14 10:26:00,2024-12-14,10,Saturday,1,Delivered,1,174.68,87.86,0.0,262.54,33.01,Cash,16.2,,1,4.3
ORD066878,R069,D129,2024-12-14 11:40:00,2024-12-14,11,Saturday,1,Delivered,3,516.66,165.25,0.0,681.91,98.17,Corporate,33.5,,0,
ORD066879,R111,D196,2024-12-14 19:37:00,2024-12-14,19,Saturday,1,Delivered,2,1430.8,227.9,0.0,1658.7,366.28,UberCash,43.0,,1,3.8
ORD066880,R020,D134,2024-12-15 01:05:00,2024-12-15,1,Sunday,1,Delivered,2,530.1,215.62,0.0,745.72,116.62,Corporate,24.7,,1,
ORD066881,R014,D197,2024-12-15 14:16:00,2024-12-15,14,Sunday,1,Delivered,3,6425.23,248.57,0.0,6673.8,1953.27,Card,37.3,,0,3.8
ORD066882,R018,D087,2024-12-15 16:58:00,2024-12-15,16,Sunday,1,Delivered,2,1399.99,181.34,106.17,1475.16,373.8,Corporate,29.8,,0,4.4
ORD066883,R060,D224,2024-12-15 16:01:00,2024-12-15,16,Sunday,1,Delivered,4,4035.3,80.69,0.0,4115.99,984.61,Corporate,44.1,,0,
ORD066884,R131,D015,2024-12-15 12:10:00,2024-12-15,12,Sunday,1,Delivered,3,907.96,107.68,0.0,1015.64,177.96,UberCash,41.3,,0,3.3
ORD066885,R078,D004,2024-12-15 11:54:00,2024-12-15,11,Sunday,1,Cancelled,4,2512.03,91.26,59.79,2543.5,587.82,UberCash,,Restaurant rejected,0,
ORD066886,R032,D182,2024-12-15 14:53:00,2024-12-15,14,Sunday,1,Delivered,1,357.01,134.12,0.0,491.13,72.47,UberCash,18.2,,1,
ORD066887,R100,D130,2024-12-15 20:02:00,2024-12-15,20,Sunday,1,Delivered,3,1700.62,183.21,0.0,1883.83,418.35,UberCash,37.6,,0,4.2
ORD066888,R163,D008,2024-12-15 13:03:00,2024-12-15,13,Sunday,1,Delivered,2,1401.58,170.25,0.0,1571.83,313.95,Cash,17.8,,1,4.5
ORD066889,R036,D267,2024-12-15 14:51:00,2024-12-15,14,Sunday,1,Delivered,1,925.21,169.79,0.0,1095.0,235.93,Card,38.4,,0,4.5
ORD066890,R023,D210,2024-12-15 09:01:00,2024-12-15,9,Sunday,1,Delivered,5,3555.17,172.72,0.0,3727.89,938.56,UberCash,46.9,,1,4.8
ORD066891,R077,D074,2024-12-15 10:32:00,2024-12-15,10,Sunday,1,Delivered,4,2457.73,181.27,0.0,2639.0,587.4,Corporate,41.7,,1,
ORD066892,R112,D259,2024-12-15 18:03:00,2024-12-15,18,Sunday,1,Delivered,5,1632.12,209.7,0.0,1841.82,319.9,Card,21.9,,1,3.2
ORD066893,R182,D171,2024-12-15 16:11:00,2024-12-15,16,Sunday,1,Delivered,5,1556.91,199.75,0.0,1756.66,306.71,UberCash,39.3,,0,3.1
ORD066894,R106,D097,2024-12-15 21:22:00,2024-12-15,21,Sunday,1,Cancelled,2,898.1,248.28,59.13,1087.25,179.62,UberCash,,Customer cancelled,0,
ORD066895,R164,D219,2024-12-15 14:55:00,2024-12-15,14,Sunday,1,Delivered,2,1183.06,126.61,173.55,1136.12,282.75,UberCash,24.6,,1,3.8
ORD066896,R048,D159,2024-12-15 10:02:00,2024-12-15,10,Sunday,1,Delivered,5,804.08,129.04,0.0,933.12,158.4,Cash,30.2,,1,
ORD066897,R060,D090,2024-12-15 11:48:00,2024-12-15,11,Sunday,1,Delivered,4,3394.72,173.73,178.34,3390.11,828.31,Cash,45.6,,1,5.0
ORD066898,R158,D016,2024-12-15 12:56:00,2024-12-15,12,Sunday,1,Delivered,1,1998.01,227.6,0.0,2225.61,563.44,Card,43.5,,1,3.4
ORD066899,R196,D171,2024-12-15 22:57:00,2024-12-15,22,Sunday,1,Delivered,5,2181.87,115.73,0.0,2297.6,545.47,UberCash,21.4,,1,4.8
ORD066900,R084,D190,2024-12-15 08:51:00,2024-12-15,8,Sunday,1,Delivered,3,1801.5,84.62,0.0,1886.12,412.54,UberCash,17.8,,1,3.3
ORD066901,R123,D298,2024-12-15 22:37:00,2024-12-15,22,Sunday,1,Delivered,3,4505.23,184.71,0.0,4689.94,1347.06,Card,44.4,,0,3.4
ORD066902,R051,D112,2024-12-15 15:26:00,2024-12-15,15,Sunday,1,Delivered,4,1248.88,85.0,160.71,1173.17,241.03,Cash,33.3,,1,3.6
ORD066903,R140,D005,2024-12-15 17:10:00,2024-12-15,17,Sunday,1,Delivered,1,481.09,101.02,0.0,582.11,92.85,Corporate,14.1,,1,
ORD066904,R192,D300,2024-12-15 11:47:00,2024-12-15,11,Sunday,1,Delivered,2,2280.29,162.07,0.0,2442.36,540.43,Corporate,18.9,,0,
ORD066905,R036,D126,2024-12-15 23:34:00,2024-12-15,23,Sunday,1,Refunded,2,1770.44,246.11,0.0,2016.55,451.46,UberCash,,Customer cancelled,0,
ORD066906,R042,D297,2024-12-15 15:08:00,2024-12-15,15,Sunday,1,Delivered,4,686.2,139.69,0.0,825.89,126.26,UberCash,27.8,,0,
ORD066907,R100,D214,2024-12-15 18:48:00,2024-12-15,18,Sunday,1,Delivered,3,1940.04,196.37,72.22,2064.19,477.25,UberCash,31.1,,1,4.3
ORD066908,R032,D042,2024-12-15 15:29:00,2024-12-15,15,Sunday,1,Delivered,5,1660.39,198.83,115.84,1743.38,337.06,Cash,24.1,,0,4.8
ORD066909,R170,D092,2024-12-15 13:05:00,2024-12-15,13,Sunday,1,Delivered,4,9299.85,239.26,726.18,8812.93,2548.16,Cash,51.0,,0,4.7
ORD066910,R180,D234,2024-12-15 12:26:00,2024-12-15,12,Sunday,1,Delivered,4,744.32,176.2,0.0,920.52,136.95,UberCash,35.8,,0,3.4
ORD066911,R016,D218,2024-12-15 17:20:00,2024-12-15,17,Sunday,1,Cancelled,1,1776.75,222.71,0.0,1999.46,533.02,Card,,Timeout,0,
ORD066912,R061,D014,2024-12-15 19:56:00,2024-12-15,19,Sunday,1,Delivered,2,1318.85,173.79,0.0,1492.64,325.76,Cash,18.5,,1,5.0
ORD066913,R045,D207,2024-12-15 17:47:00,2024-12-15,17,Sunday,1,Delivered,3,867.07,178.84,0.0,1045.91,163.01,Corporate,22.6,,1,3.8
ORD066914,R154,D037,2024-12-15 08:04:00,2024-12-15,8,Sunday,1,Cancelled,5,867.4,179.36,52.59,994.17,164.81,Cash,,Restaurant rejected,0,
ORD066915,R068,D201,2024-12-15 19:33:00,2024-12-15,19,Sunday,1,Cancelled,4,1897.96,237.41,0.0,2135.37,419.45,Cash,,Customer cancelled,0,
ORD066916,R075,D180,2024-12-15 07:26:00,2024-12-15,7,Sunday,1,Delivered,3,1899.88,228.09,274.55,1853.42,509.17,Card,17.9,,0,3.0
ORD066917,R001,D265,2024-12-15 18:49:00,2024-12-15,18,Sunday,1,Delivered,1,1307.85,162.26,0.0,1470.11,367.51,Cash,39.6,,0,3.5
